,EU_PGL,EU_GLUDy,ED_PYK,EU_GND,EU_G6PDH2r,EU_ASPTA,ED_ICDHyr,ED_MDHm,solution
0,0.403776349309545,0.3565724926650527,0.6931471805599453,,,,,,0.2274738141045518
1,,0.34876334099797496,0.6931471805599453,0.6931471805599454,,,,,0.2245711758016754
2,,0.34084580756963867,0.6931471805599453,,0.6931471805599454,,,,0.22160909603404533
3,,0.40225114956167085,,,,0.6931471805599454,0.5558385836323315,,0.22058742567068498
4,,0.30794847002627873,0.6707263982880951,,,,,0.5320693144847389,0.21015712421164967
