,count,mean,std,min,25%,50%,75%,max,CV
km_product_CITt,9.0,0.0016117474618170672,0.0019256481564057881,0.00011605225833757105,0.00039562290039814514,0.0007806585008628444,0.0015203826345560145,0.006001492578679493,1.1947579890926787
km_substrate1_CITtam,9.0,0.0002589385904774506,0.0007192053625174874,7.999224747857587e-07,7.332841083744361e-06,1.672719872874004e-05,3.532905518615495e-05,0.0021763202766319966,2.777513236599311
km_product1_CITtam,9.0,0.0018874317365768411,0.0045192448894566415,1.3712999594972178e-05,7.201823349935283e-05,0.00015772412461473897,0.000981864035158986,0.013878111850714392,2.394388523768819
km_substrate2_CITtam,9.0,0.003055651633918803,0.005547158767165502,0.0001395904192128331,0.00021785179613548872,0.0006848879215916808,0.001877501197632148,0.017199245432898393,1.815376695952542
km_product2_CITtam,9.0,1.6028913273328194e-07,3.6460595628948217e-07,2.1389330518011406e-09,2.014255839485578e-08,2.3539005482045585e-08,6.215472923884509e-08,1.1274532782555385e-06,2.274676704977745
km_substrate1_CITtbm,9.0,2.416720469615508e-09,2.3650928086349903e-09,4.68736570849789e-10,1.1144599278774953e-09,1.4067013567781298e-09,3.25444009029495e-09,7.998616702426881e-09,0.9786373055429404
km_product1_CITtbm,9.0,5.22363355404663e-05,0.0001370211846987607,2.3020165570097507e-08,1.9032759938402358e-06,5.981812536692059e-06,1.1838648687310792e-05,0.0004173863993065974,2.6231010135198614
km_substrate2_CITtbm,9.0,0.001076751544195559,0.0010479815063850998,9.15773101109671e-06,0.0002591675724567993,0.0007480449877436311,0.002164350706126813,0.0027963530953120036,0.9732807090312062
km_product2_CITtbm,9.0,3.0199215858924116e-08,2.8551328264676578e-08,1.6169160203474761e-09,4.505794306475165e-09,2.669675827416932e-08,4.523425927250746e-08,8.52855354767499e-08,0.9454327687862606
km_substrate1_CITtcm,9.0,1.0650822277070442e-09,5.477645076560494e-10,5.616366066448852e-10,6.454974926236524e-10,9.288578958919527e-10,1.3280441431347806e-09,2.2215533012205706e-09,0.5142931629187926
km_product1_CITtcm,9.0,6.310919118152756e-06,7.106404281430888e-06,4.71985437869019e-07,8.636319581441179e-07,3.050587672958333e-06,9.227052203865381e-06,1.9558724666802512e-05,1.1260490189123158
km_substrate2_CITtcm,9.0,0.0022974162573695727,0.0029888056781857955,1.2510090114639103e-05,0.0004457876295398247,0.0015105826084994309,0.0018237156088142653,0.008806503650803713,1.3009421643110637
km_product2_CITtcm,9.0,4.235899555953051e-08,7.554756335516339e-08,6.888749734522794e-09,8.33232426484328e-09,1.3785474357808076e-08,2.479690514299365e-08,2.407364506328021e-07,1.7835069589643673
km_substrate_CMPt6,9.0,2.0480015811570927e-06,3.274247467325394e-06,7.221855887626571e-08,6.374446888368233e-07,1.1782417694258822e-06,1.8049357536178102e-06,1.060666008985636e-05,1.5987524118391985
km_product_CMPt6,9.0,2.1205930082007605e-06,5.143331991014044e-06,1.3058528203756741e-08,8.934046342025142e-08,4.5537244466701966e-07,8.174815660752979e-07,1.5808671662399603e-05,2.425421554783847
km_substrate_CO2t,9.0,0.0001201693600915026,0.00020194548154726715,8.37245412721841e-06,1.902634456139608e-05,2.4076305406813813e-05,0.00015491553859963922,0.000629560001818654,1.6805072557055838
km_product_CO2t,9.0,1.3766994576257186e-06,1.9044599136572545e-06,3.1415342841707185e-08,4.395658735500559e-07,8.455162286739402e-07,1.0991724346840887e-06,6.241551681213397e-06,1.3833519749776915
km_substrate_CO2tgm,9.0,0.0001962523105439825,0.0003509589189672469,2.279510896885258e-07,6.957657051028875e-05,7.825130907112204e-05,0.00012523559666347017,0.0011202377361489372,1.7883046471883084
km_product_CO2tgm,9.0,3.052814369248771e-05,3.313910398790504e-05,1.4254378464349153e-07,6.1900062787540365e-06,1.9654840953276046e-05,4.955928080368235e-05,0.00010271137231621983,1.0855263366720798
km_substrate_CO2tm,9.0,5.807721537762521e-05,5.0589780436923284e-05,1.4939785193889115e-06,2.3880264832513275e-05,3.6611665083791214e-05,7.142594851635937e-05,0.000148736313400245,0.8710779280305072
km_product_CO2tm,9.0,3.32598556131816e-05,3.628443205175249e-05,8.944732057309269e-07,7.4016486789979846e-06,2.393349978040223e-05,2.868251946484144e-05,0.00010568455066766956,1.0909377501137494
km_substrate_COAtrm,9.0,0.1786385829286229,0.46662041853218006,0.0036353236724186973,0.00999922118648521,0.019775917258269746,0.029807186761511555,1.421736757605383,2.6120920289578407
km_product_COAtrm,9.0,0.0017536175173613622,0.0028658288694398126,3.9011379969527604e-06,2.4773044884744154e-05,0.0002753470192110996,0.0020772098616422593,0.008643302639147591,1.6342382766294303
km_substrate_CPR,9.0,2.7026569285668758e-05,3.839087010982781e-05,1.87403867983369e-06,7.086766633499883e-06,1.0574297665973398e-05,3.1853546583837274e-05,0.00012491313474909826,1.4204862520299661
km_product_CPR,9.0,0.0945910050041,0.2479206666861727,0.0021174562567301825,0.008036811736372404,0.010226542542960303,0.017865383466565243,0.7553916235909179,2.620975077655922
km_substrate1_CSm,9.0,8.327170623047155e-09,1.1768028211256169e-08,3.9571213710407277e-10,4.850143311567729e-10,4.843013527569109e-09,1.0841637463478724e-08,3.6517362124186986e-08,1.4132084886895115
km_product1_CSm,9.0,0.003159566187151176,0.004618595969891017,4.975710253209532e-05,0.00023977048330435348,0.001095152348283062,0.003727580454007842,0.014059788478597686,1.4617816802424308
km_substrate2_CSm,9.0,8.489494879905334e-05,0.00019519707709259626,4.4506879980414067e-07,3.5157313583400987e-06,8.338696583181042e-06,2.3301245587272065e-05,0.0005964202474392967,2.2992778705200525
km_product2_CSm,9.0,2.8103413828326145e-08,3.88751771281549e-08,6.699944571479779e-10,1.924020391929448e-09,6.96248528647059e-09,6.125282980961068e-08,1.063857782368366e-07,1.3832902068634674
km_substrate1_CTPS1,9.0,0.0029361010353921354,0.004729888610368889,3.553628560150478e-05,0.00019300707305226173,0.0007593189909732891,0.0033109520385152537,0.014667399153214673,1.6109420463922086
km_product1_CTPS1,9.0,0.013480264129039432,0.01861295531228214,0.0003140039759612424,0.003544340829302799,0.006133356985070744,0.008104963310362347,0.04739415791209224,1.3807559803064817
km_substrate2_CTPS1,9.0,0.07629268706380186,0.13311232013257432,0.001748330736659591,0.011603200050565267,0.019291390912443925,0.05126544892292162,0.41478985738177454,1.7447585772048566
km_product2_CTPS1,9.0,0.006446997198566085,0.010324803868482346,0.00016336733600582877,0.0009021544819344543,0.0035412200412624894,0.006527953889675952,0.03312458994556996,1.6014903606253694
km_substrate3_CTPS1,9.0,0.0008164562573198912,0.0013558891321125116,1.1441303620259278e-05,0.00012188233873874743,0.00020795802788726916,0.0004105466404148481,0.004010622762126942,1.6607002762932688
km_product3_CTPS1,9.0,0.0007837269388418744,0.0008747279109991958,1.240842459992833e-05,2.766602506553089e-05,0.0006042455344899291,0.0010433435446843915,0.0027925996953575764,1.116113109869357
km_substrate1_CTPS2,9.0,0.012137650028865847,0.029366817983673483,0.00018905012525186507,0.0005112329050377491,0.0009993309749251067,0.0018941478866135882,0.08968177044877722,2.4194813587336186
km_product1_CTPS2,9.0,0.012687844268872747,0.02433240602274379,0.00010073073443862115,0.0013050739936395171,0.0036786898984279906,0.007446197366309322,0.07592668542690958,1.9177730674421027
km_substrate2_CTPS2,9.0,0.12872405572514892,0.25179084562592075,0.0005839409712656879,0.01298363110836185,0.043856551989265795,0.10901489051479762,0.7912160115593533,1.9560512151943343
km_product2_CTPS2,9.0,0.09299219734453304,0.16355644821998244,0.014628173386978447,0.02084432742346957,0.03641840017424054,0.06486925154569269,0.5238891231463649,1.7588190503124812
km_substrate3_CTPS2,9.0,0.00025837156789450364,0.00022427182784566705,2.3067994062888944e-05,6.102492905252116e-05,0.0001929097814961514,0.0004643286334123662,0.0006434353295532541,0.8680205398499578
km_product3_CTPS2,9.0,0.016306941911450844,0.022762605801653808,0.0001561112452579711,0.001786531205708368,0.006522349674336663,0.016119103271529805,0.0697572962495553,1.3958843985131113
km_product4_CTPS2,9.0,0.001017081379829689,0.0023092736195180577,1.424931911052897e-05,0.00011229763807045674,0.00016134839148497344,0.0004407501726631987,0.0071376509909544215,2.27049050873859
km_substrate_CTPtrm,9.0,0.0026995269723411545,0.0025233913124896967,0.00016147874384625358,0.0009062690710991721,0.00167378372819666,0.005073027494426982,0.006643792447960193,0.934753139473652
km_product_CTPtrm,9.0,0.002026559125769136,0.003834873410793672,3.883427861668652e-05,0.00024768322452566077,0.0004915118113900303,0.0011875835205158779,0.011969271113851822,1.8923076864773094
km_substrate_CU2TRA,9.0,1.0725698929873983e-06,1.2376773489673567e-06,5.671389478280227e-08,5.116625300271715e-07,6.777327737527412e-07,9.109514511532425e-07,4.181390936363245e-06,1.1539363141362184
km_product_CU2TRA,9.0,8.045287986007873e-07,7.35504412111546e-07,6.025354211698705e-09,6.913192074183e-08,4.5903304163556045e-07,1.4958238169087934e-06,1.7641224509973602e-06,0.9142052010949931
km_substrate_CYSt2r,9.0,4.88859077257658e-06,6.816823597563206e-06,1.8984216685445977e-07,4.897898746819367e-07,1.5261287290631836e-06,4.2638649763006755e-06,1.7515968035691328e-05,1.3944353116655606
km_product_CYSt2r,9.0,0.0026088561993145433,0.003861695799682861,2.0480499518405474e-05,0.00017822964938242329,0.0005873036843695283,0.00421661012887635,0.011335933404950373,1.4802256255816213
km_substrate1_DDPA,9.0,0.0004910596628621522,0.0010178670124671217,1.282423586751251e-06,2.92444504104169e-06,7.416402910860576e-06,0.00010333489520148047,0.002952317892274939,2.072797033530429
km_product1_DDPA,9.0,0.011147143616583746,0.013536961789456224,0.0002508380992936001,0.0012737568916826177,0.003661734123022877,0.02352344063741854,0.03641778393911972,1.214388389983342
km_substrate2_DDPA,9.0,0.0002739273479061197,0.0003200529059892849,1.7976050977634723e-05,6.61296554533621e-05,0.00022631834751531872,0.00027758691135284033,0.0010271323762469572,1.1683861010437457
km_product2_DDPA,9.0,0.11966202635613328,0.1175480482156361,0.024112329991591883,0.06124636178843609,0.07498250108227494,0.07851395103174481,0.33623308692236287,0.9823337594651318
km_substrate1_DDPAm,9.0,2.0168404960561803e-09,3.2744297980076405e-09,3.887992825352095e-10,5.497106725153023e-10,6.766230677322826e-10,1.745447915324347e-09,1.0613083097100888e-08,1.62354425370306
km_product1_DDPAm,9.0,0.004676585813699244,0.005690293450736467,0.0005610913261902208,0.0014539892214355983,0.0019441627394976883,0.00365344055346844,0.01505290227590882,1.2167623299176384
km_substrate2_DDPAm,9.0,4.6151463636148305e-08,1.294079588495882e-07,8.855547406613156e-10,1.132592250408013e-09,2.4191555674550945e-09,3.98698367396741e-09,3.9116770246835125e-07,2.803983853466111
km_product2_DDPAm,9.0,3.8075248211452205e-09,5.125105929237363e-09,6.585484559498174e-10,1.1545269512572833e-09,1.4352550057611011e-09,2.7775204378827233e-09,1.5704591695601657e-08,1.3460466234586077
km_substrate1_DHFS,9.0,0.34058692876549324,0.602014034963954,0.018915633424860162,0.02966393153509647,0.13923400213696796,0.2817765520008576,1.9075506325965783,1.7675782131335493
km_product1_DHFS,9.0,0.19018913098234064,0.47272033185569956,0.0003828121962001946,0.0021342921922001485,0.004734567288970932,0.04502276193067199,1.4413256884138812,2.48552758727097
km_substrate2_DHFS,9.0,6.726005800558483e-08,8.245322582459487e-08,4.99344550527479e-10,2.0173102553367793e-08,3.1602402349450275e-08,9.646391785159554e-08,2.642519703414689e-07,1.2258869270934691
km_product2_DHFS,9.0,2.503685166979869e-06,4.3735461967626575e-06,2.099680206711048e-07,5.025010967700844e-07,6.146074211422339e-07,9.905178195143674e-07,1.3405352818693645e-05,1.7468435146893304
km_substrate3_DHFS,9.0,0.013658571336280909,0.029099726705042503,1.3866761722375099e-05,0.00020429431181331794,0.0006700087294401543,0.004157530882096379,0.08711854414979493,2.130510284611221
km_product3_DHFS,9.0,0.0007044023707825307,0.0011161786985022979,1.9037582312958707e-05,9.678847039995553e-05,0.0002713321826879068,0.0003062912759134682,0.0031908901744503336,1.5845754426725154
km_substrate_DHPTtm,9.0,1.8904469351431325e-07,2.579227996843078e-07,9.429263643531623e-10,2.0547258551825284e-08,6.013714428736128e-08,1.553740311249748e-07,7.024817472616158e-07,1.3643482654263424
km_product_DHPTtm,9.0,4.1893526294390535e-08,1.0247064893355485e-07,2.4227189822816256e-09,6.93152020282274e-09,7.605467925740226e-09,1.1422913836138249e-08,3.149550938530879e-07,2.445978125915733
km_substrate_DHQS,9.0,0.12445678630644201,0.16987615201902753,0.0013249230384039573,0.03591469113305681,0.06111570548962537,0.13537240735187728,0.5587639258297532,1.364940852648664
km_product1_DHQS,9.0,0.009963887319720768,0.019444256738435407,0.0003755788733801475,0.0011369288928500974,0.0028821210624143893,0.004618618152916804,0.06046347222798765,1.95147296577219
km_product2_DHQS,9.0,0.003547780124763899,0.003764551055414933,0.0005804446672741512,0.0011039353066578347,0.00122360774454313,0.008118899490980035,0.008782197567594643,1.0611004411287919
km_substrate_DHQTi,9.0,0.010788087228849243,0.01883246475478892,0.00017184596158316127,0.002332482439304673,0.002905762066118177,0.006895048890831474,0.059320973511244504,1.7456722730631613
km_product_DHQTi,9.0,0.0016504258213129186,0.0025105845510499055,6.0267242883480124e-05,0.0003755232014480899,0.00046188710375694554,0.00102636773472139,0.007667696436871605,1.5211738198889353
km_substrate1_D_LACDcm,9.0,0.0013855208913627064,0.0026256332304240475,6.045082092465666e-05,0.00011729507354244299,0.00022211430489618348,0.0003732707059969747,0.007752212933897007,1.8950513462425305
km_product1_D_LACDcm,9.0,0.16189910893633763,0.41498751181466903,0.004447681628268497,0.016628908595369796,0.028164164100555222,0.035154584963823995,1.2679798784711132,2.5632476580081205
km_substrate2_D_LACDcm,9.0,0.00438488417367645,0.006663373316716146,8.744986263752356e-05,0.001115596074089354,0.0015026287327400472,0.00504309120139494,0.02141102820140061,1.5196235642250329
km_product2_D_LACDcm,9.0,0.0068250388080758695,0.012096004792682738,0.00010672334932148783,0.0010502590850644492,0.002421813375348535,0.005325409303663322,0.03848136984640746,1.7722983169516762
km_substrate1_D_LACDm,9.0,0.0047411194065067695,0.011894281850244279,8.705010319060816e-05,0.0003069840345514542,0.0008844426713784286,0.0013999593151978666,0.036424613846121216,2.5087496918808716
km_product1_D_LACDm,9.0,0.08430292843503978,0.10039426244975859,0.002430421829237377,0.015046635434530458,0.03578666724879787,0.1175928144761728,0.3211494505664363,1.190875148864112
km_substrate2_D_LACDm,9.0,0.0016618849439540343,0.0033000235756068014,2.043537268047993e-05,0.0003819047060606069,0.0005564815512869336,0.0006419989030269406,0.010369184493824273,1.9857112176221003
km_product2_D_LACDm,9.0,0.0037618217992702787,0.006490529243031683,0.00016532366395169374,0.0001803338784103135,0.0014984214954583167,0.0038767796421915754,0.020370276488473095,1.7253686084467694
km_substrate_D_LACt2,9.0,2.5490135496558667e-07,2.3187329547861524e-07,5.4068544479294354e-08,6.683872086761938e-08,1.398634735227196e-07,3.762972243116538e-07,6.81201718165274e-07,0.9096589365322112
km_product_D_LACt2,9.0,0.0006350723111964801,0.0006659951602897391,7.722156480669363e-05,0.00015669067837409043,0.00043199448103440783,0.000559187746857309,0.001893891190360212,1.0486918553180191
km_substrate1_D_LACt2m,9.0,0.0010993158923541405,0.0011908834764544011,8.064725332747739e-05,0.00022767778710847908,0.00033418794120339783,0.0014278780362197178,0.00312606364026721,1.083295060807474
km_product1_D_LACt2m,9.0,0.005111405186152886,0.008101824508621598,2.9920918113346506e-06,0.00031795111142601524,0.002877215004897542,0.0050057105974838706,0.025840512066788578,1.585048379762564
km_substrate2_D_LACt2m,9.0,0.0004284525362790025,0.0005690530043552559,1.0153327335545367e-06,1.9030682098106322e-05,0.00030111089758623006,0.00037026979713450234,0.0016103730251263132,1.328158795131268
km_product2_D_LACt2m,9.0,0.006576281709311645,0.015190641917754872,1.0579609777167356e-05,0.0004162984369962934,0.0011487901068993438,0.003159297864060846,0.04686656112942271,2.309913502678235
km_substrate_D_LACtm,9.0,0.000281380467843989,0.00032939979662595386,3.4045278437880225e-05,9.187770903233029e-05,0.00014383633929558517,0.00034371999275995376,0.0010953262586015854,1.1706562262473355
km_product_D_LACtm,9.0,0.005724984627383851,0.015050707003070435,6.847566915571024e-06,0.0001458380967814697,0.0006104715674128811,0.0019083615088786223,0.04581040846804822,2.628951513874748
km_substrate_E4Ptm,9.0,0.006388151730131034,0.018647504733912107,2.8682735804629575e-05,3.9591268494060095e-05,0.00014705538455982183,0.00026692754271724834,0.05611275365866998,2.9190766784635547
km_product_E4Ptm,9.0,4.729457887986206e-09,4.408894788586188e-09,3.881090883541814e-10,9.690158891384274e-10,3.1675413278940816e-09,6.866751400528692e-09,1.3236821381934707e-08,0.9322199061726898
km_substrate_ENO,9.0,1.4795679335799246e-05,2.2728701167214296e-05,1.2986375492398867e-08,1.8254232159405822e-06,4.31671536650946e-06,1.9507379708693085e-05,7.024742738161971e-05,1.536171516790075
km_product_ENO,9.0,3.091533185694768e-05,3.964913393518565e-05,2.641252574122657e-06,3.1993415847209047e-06,1.0843145199897203e-05,3.295782618916893e-05,0.00010416220411148329,1.282507143014064
km_substrate_ETOHt,9.0,5.899735868254536e-08,9.329393109307557e-08,1.7900536084164363e-09,4.16563919431686e-09,3.2954976184961746e-08,7.12578874926556e-08,2.961408270270317e-07,1.5813238622270223
km_product_ETOHt,9.0,5.0386487464345176e-09,9.009784902246102e-09,3.756493521991604e-10,1.0184048444730207e-09,2.267212550880067e-09,3.5566460138529712e-09,2.8724212609785035e-08,1.7881351440942705
km_substrate_ETOHtm,9.0,1.01085248389512e-07,1.765781638038212e-07,4.6318810335835956e-09,1.2671226251579865e-08,4.7299366485989756e-08,8.457706423125983e-08,5.624643373291497e-07,1.7468242559330933
km_product_ETOHtm,9.0,9.473721393064838e-09,1.1879412054977984e-08,5.098995719053754e-10,1.1623395614336687e-09,6.034155599901785e-09,1.2216686324167333e-08,3.872413635912794e-08,1.2539330176707764
km_substrate_FBA,9.0,0.011339105363632317,0.013267110363449977,0.0015109472268382673,0.003906406006505807,0.005888853291736541,0.01196373245776468,0.04186827396172714,1.1700314917260854
km_product1_FBA,9.0,0.0004650908490810734,0.0010223846405419692,1.2356352911075273e-05,2.7576974555763456e-05,7.582444502113737e-05,0.00012003846024788321,0.0031328006593727437,2.1982471651764315
km_product2_FBA,9.0,0.0029934308607467855,0.003415960357309162,0.0006349546743273602,0.000750970032914858,0.0015418867733458575,0.003943756418548797,0.01124780230002845,1.1411522484461076
km_substrate_FBA3,9.0,0.022461834035225718,0.02494137385218129,0.00034083581175266216,0.0033518278905707863,0.01464555580220117,0.044546005330292515,0.0686987137354282,1.1103890186824033
km_product1_FBA3,9.0,0.0007141831683624699,0.001518684286122737,1.0931013790614424e-05,7.943657062076492e-05,0.0001238246986693456,0.00039124907389295185,0.004706781161900609,2.1264632847689264
km_product2_FBA3,9.0,0.011186754149946508,0.02397143513760139,2.914811273964512e-05,0.0008339992711288447,0.0012806352508754196,0.0032012329386020754,0.0732800303172037,2.1428409721255934
km_substrate_FBP,9.0,0.05697035686387857,0.1474131812699913,0.00020541128952828794,0.0032030577661435375,0.005750678030420475,0.013677707972072226,0.44956719905788384,2.587541826747043
km_product1_FBP,9.0,0.05236959588544628,0.14317161532055925,0.000738575124742803,0.0016804793508192596,0.004342738144992086,0.007162867204378994,0.4340044743304847,2.7338690112051682
km_product2_FBP,9.0,0.0012665544238631805,0.000668686906506235,0.00030157711032041543,0.0007334021292093525,0.0013281729010087085,0.0016524706498404252,0.002225707113611704,0.5279574994232304
km_substrate1_FERCOXOXI,9.0,0.008536680233798576,0.010510893971344337,0.00012248461797484525,0.0034395681625103616,0.004826244907267355,0.007358354666283373,0.03234332897683747,1.2312624677833683
km_product1_FERCOXOXI,9.0,0.0055774186748152495,0.014674704727638944,1.9091954284598636e-05,8.34449097117793e-05,0.0001717057912533976,0.0013437039725348661,0.044621442658078006,2.6310925507354064
km_substrate2_FERCOXOXI,9.0,0.03513023370881212,0.044900337705096875,0.0027163862185275176,0.004940097427317592,0.017357656855444818,0.03945943828370057,0.14271086587212925,1.2781109877397148
km_substrate1_FMNRx,9.0,4.134134492922377e-07,5.028200519604987e-07,2.1499006301804345e-09,2.171519190683043e-08,1.3774351573674558e-07,7.000015021320106e-07,1.322735448365345e-06,1.2162643784843594
km_product1_FMNRx,9.0,7.01129135637807e-07,9.220409860951626e-07,1.4257033294066307e-07,2.3714606990376955e-07,2.429105500210859e-07,5.815996754132912e-07,2.9840746832784325e-06,1.3150801175255615
km_substrate2_FMNRx,9.0,4.022075524224701e-05,3.853539239473928e-05,2.8756602656033724e-07,9.261635988630385e-06,3.088030958796901e-05,5.656861148890133e-05,0.00012079320527926663,0.9580971854616629
km_product2_FMNRx,9.0,0.01617027801783885,0.030603262540268943,0.0006773412898705513,0.002653566191274652,0.004854578012001992,0.009865734283800484,0.09636007050723105,1.8925625463277627
km_substrate1_FPK,9.0,0.004406549200802817,0.0032533956649990667,0.0004857337358312727,0.0017157081923594233,0.00562518980065781,0.00723650013760805,0.008962948531674321,0.7383091659129415
km_product1_FPK,9.0,0.00011608326524476783,0.0001446197409145142,5.362128555028585e-06,1.1465647914048843e-05,6.206711589531417e-05,0.00013607617421283226,0.00039558325387629116,1.2458276445754317
km_substrate2_FPK,9.0,0.0033669030939983044,0.0057638293558420605,2.54682275291991e-05,0.0005049433697179346,0.0007653878345942619,0.0010789418521538877,0.016370954069381896,1.7119083011674476
km_product2_FPK,9.0,2.0323171684136443e-06,2.3453223883637178e-06,2.2004182372682825e-07,5.11065440600956e-07,7.349048000558123e-07,3.7649585227707335e-06,6.541897859456506e-06,1.1540139623946564
km_substrate1_FRD2m,9.0,0.0001910610752965204,0.0001766050307373804,7.947830714743768e-06,6.22836070451317e-05,0.0001410578469426757,0.0002797053649296646,0.0005472172231903169,0.9243380969320689
km_product1_FRD2m,9.0,4.202051657665266e-05,5.6406440819052974e-05,2.6884408651663376e-06,5.9698039139178975e-06,1.7402678955651914e-05,3.221537302381122e-05,0.00014458936882020876,1.3423547689176527
km_substrate2_FRD2m,9.0,0.10088228820018866,0.17475325105993164,0.001318115146285127,0.005548674584286797,0.027210120398443585,0.09713032179416936,0.5422268427101274,1.7322490813566305
km_product2_FRD2m,9.0,0.005247060385290148,0.007315751845700568,0.0001362733916112743,0.00036741293333758285,0.003618144160724257,0.004652308006103966,0.021885984519907444,1.3942572237609243
km_substrate_FRDPtm,9.0,1.398589152146088e-08,1.1416849799037217e-08,1.7401109746623875e-09,5.642819616864454e-09,1.0522986766664578e-08,1.9147123435442997e-08,3.331817447639546e-08,0.8163119084341849
km_product_FRDPtm,9.0,2.1417991517385893e-08,4.132882189080275e-08,1.2055426629342001e-09,1.50877785324583e-09,5.641382851214858e-09,1.706620817646684e-08,1.2922440504112997e-07,1.9296310700867723
km_substrate_FUM,9.0,0.00037030943208812833,0.0005162984896687699,1.0511819953378227e-05,2.8023312296903594e-05,0.00021410184816493633,0.0004148684130556692,0.0016551113615238247,1.3942353203304265
km_product_FUM,9.0,0.005023994092987654,0.01432674560995135,3.608309836881755e-05,8.774391069236628e-05,0.0001298990402766142,0.0003437410287254503,0.04321879988545508,2.851664501347286
km_substrate_FUMm,9.0,0.0007513856675973533,0.0012912052877332516,5.085104800769499e-06,1.7728053492656072e-05,7.524433219528398e-05,0.0005243512442057958,0.003514041284122025,1.7184321493142622
km_product_FUMm,9.0,1.7852325807989638e-05,3.132126351595876e-05,9.619729983918338e-07,3.3555932180082906e-06,8.273572818019092e-06,1.4012816306960394e-05,0.00010016812170720582,1.7544640319045282
km_substrate_FUMtr,9.0,1.9841876486887286e-07,2.4253113049456624e-07,1.4075607307765507e-09,2.4538873585859988e-08,4.58510806795452e-08,3.3574253509291157e-07,7.214243536899488e-07,1.222319525347542
km_product_FUMtr,9.0,0.0008611218202611878,0.0012039273653438097,7.275466619029905e-06,4.719273280301293e-05,0.00027085078176962516,0.0012949718767720547,0.0036898476275904813,1.3980918111895542
km_substrate_G1Pt,9.0,4.790917555459559e-06,8.162224668977325e-06,4.2089743573190745e-08,1.9034006359469097e-07,4.0375562888445103e-07,2.2293882527653383e-06,2.0674872887175086e-05,1.703687148545469
km_product_G1Pt,9.0,6.79044818001128e-09,6.035947094909167e-09,4.666109048439564e-10,1.5781017150840062e-09,4.6525328045073174e-09,1.0290162806904363e-08,1.6272045334345454e-08,0.8888878811676817
km_substrate_G6PDA,9.0,3.183949185398322e-05,4.618540408539139e-05,2.173684644343306e-06,4.5766089968684455e-06,7.732679967764037e-06,2.1116010714856847e-05,0.00011370467213889347,1.4505697608868544
km_product1_G6PDA,9.0,0.16215248624149922,0.3729971572314858,0.008624390528343422,0.016357024164257782,0.0240910883690227,0.05753669258602831,1.150831429032493,2.300286390157277
km_product2_G6PDA,9.0,0.0007108047495932543,0.0009280904699581637,2.1089011265154422e-05,0.00010782648172909637,0.00023816343137143464,0.0007143544670353457,0.0025758439824115098,1.3056897417880893
km_substrate1_G6PDH2r,9.0,0.008317199373633668,0.008264036828871283,0.0007880115731623717,0.003427722715942209,0.004205803600957819,0.014638639964726294,0.024558164355385124,0.9936081194673635
km_product1_G6PDH2r,9.0,0.009503058198110618,0.010414560250123958,3.492035598499266e-05,0.002043785708644018,0.005284849683894475,0.015131700291362194,0.03219645670389419,1.0959167073389662
km_substrate2_G6PDH2r,9.0,0.00030628014627219415,0.0004388159321658894,4.333033985760694e-06,8.540573387294891e-05,0.00018244486210484466,0.0002938679770757611,0.001443900604489025,1.4327273168268289
km_product2_G6PDH2r,9.0,0.0006640763332431631,0.0007920190525516146,1.8780213425390963e-05,0.00021819218637434475,0.0002677577424148903,0.0008858707921102891,0.0022089212683184547,1.1926626697922136
km_substrate_G6Pt,9.0,3.78254984070332e-08,6.782197953545613e-08,3.514372578909148e-09,5.004182137891535e-09,1.2270148721508816e-08,3.1813800272426567e-08,2.1595673563551627e-07,1.7930227595585477
km_product_G6Pt,9.0,0.2205518585603853,0.5917225878467182,5.835751691747578e-05,0.00029602990639018085,0.004619746766699153,0.0317374479852947,1.7932943391238698,2.682918165863968
km_substrate_GAM6Pt,9.0,1.5117609680924913e-06,1.6191188754958457e-06,4.280641369613031e-08,2.487273787574139e-07,8.471436261062376e-07,3.0512535831514632e-06,4.14369019639424e-06,1.0710151337871994
km_product_GAM6Pt,9.0,2.9502435180677406e-05,2.604220757093479e-05,1.9616733892754925e-06,6.6985429019376206e-06,2.197415859338377e-05,4.8859432553768886e-05,7.482483836249238e-05,0.8827138306193487
km_substrate1_GAPD,9.0,0.088774454506018,0.2296992463716961,0.0003054769987388265,0.0010700016209593559,0.005256385300139083,0.027183285224699275,0.6995438426040028,2.5874475675446122
km_product1_GAPD,9.0,0.0002004321092803812,0.00026254716598212547,5.121914447176797e-07,1.2131361488832775e-05,4.959333983586426e-05,0.0004270482731512266,0.0006220333702628552,1.309905717825144
km_substrate2_GAPD,9.0,0.00831857742892398,0.006704529784528026,0.0007545308759827771,0.0014014808842413998,0.008228629463045643,0.010281677222631937,0.018345824749103786,0.805970713359732
km_product2_GAPD,9.0,0.0005957919200996496,0.0014680500575287565,6.885748115100245e-06,2.4196238533094525e-05,2.9062842681881408e-05,0.0001052780216047635,0.004473307076111545,2.4640314982506255
km_substrate3_GAPD,9.0,0.002906318066153294,0.007770307598918297,1.4673398017131799e-05,0.00010561680921229105,0.00029853424621855443,0.0004425129480689289,0.02360994597634763,2.6735916104333404
km_substrate_GCALDt,9.0,2.6681643659220535e-07,1.8904387890766382e-07,2.5428068937066233e-08,1.241608569555914e-07,2.459439595008109e-07,4.143775976782616e-07,5.476585367748368e-07,0.7085166166003225
