,EU_DHQS,EU_CHORM,ED_PGK,ED_PPA,ED_ICDHym,EU_ICDHxm,EU_ME1m,ED_CPR,solution
0,0.6931471805599454,0.6462736868200167,0.4515018579850183,,,,,,0.3110922798143878
1,0.6931471805599453,0.4783534746407931,,0.18730947209261256,,,,,0.30235684908931193
2,0.6931471805599454,0.5398231287769197,,,0.5479593529382636,,,,0.3002042314738741
3,0.6931471805599454,0.28419506200748995,,,,0.30291051745294534,,,0.2993128926485769
4,0.6931471805599454,0.47922501773692844,,,,,0.6931471805599454,,0.2975589925794602
5,0.6931471805599454,0.5690867184545378,,,,,,0.6931471805599454,0.2948395830382301
